unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,chunk_binding_sha256,mode,intensity,structural_plan_status,structural_semantic_review_status,paired_quality_review_status,rewrite_intent_status,transaction_id,transaction_status,owner_chunk,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes,unresolved_codes_json
U-bc8f333f2041,F00001,理论知识学习笔记 / 组员1：规划、智能优化、图网络与仿真 / 开源代码逻辑、优缺点与边界,1,260,279,20,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,044112de00f30ec8d16db9bd5e99e2c90c30f96c59cd6dff1c6a9f61f0eeb6ef,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-bc8f333f2041,U-5dbb7862b9f1,U-9e76634f650a,231,6,NO_CHANGE,9ae40263e0d423b800c07d2a3dd89bde0d67659f838d503f4a6eca63fe1fe740,9ae40263e0d423b800c07d2a3dd89bde0d67659f838d503f4a6eca63fe1fe740,,PASS,PASS,本单元承担“开源代码逻辑、优缺点与边界”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-9e76634f650a,F00001,理论知识学习笔记 / 组员1：规划、智能优化、图网络与仿真 / 开源代码逻辑、优缺点与边界 / 可实现代码清单,1,280,289,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,3a2e0568d7a3775c4f3da19d4b844919972c0c89fdba05c387ee06125c0f69e1,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-9e76634f650a,U-bc8f333f2041,U-66436d4f0175,76,9,NO_CHANGE,5fbce766c71ad6e4830147fe50de9a7553328777f6644a2778780d26c8c39c3e,5fbce766c71ad6e4830147fe50de9a7553328777f6644a2778780d26c8c39c3e,,PASS,PASS,本单元承担“可实现代码清单”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-66436d4f0175,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习,1,290,291,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,ab13f3c06c1997bf4b4462ca0feaad8d7934e6152cb7c25d5ff1d175af1281bc,REWRITE,BALANCED,NOT_RUN,,,,,,U-66436d4f0175,U-9e76634f650a,U-eda57d1bbaa4,0,1,SKIPPED_PROTECTED,75eab40be11aa0f689ea389ea6d28ef36e32cccb0a696b05a5ea62d588127ec5,,,NOT_RUN,NOT_RUN,,[]
U-eda57d1bbaa4,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习 / 数据链、算法原理与完整步骤,1,292,331,40,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,300b9fd38f511ff5e81e75eb3114230d99a44c4203348e7c3c1455f838149f6a,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-eda57d1bbaa4,U-66436d4f0175,U-3e85b007efd7,721,14,DONE,ae1d6ae8729da3a2deee22c8ed7f28e34059ba16d118c432c5cf8b54b3d2881b,6d1804ea900dd1e825d66dc94f83af188f4aa4d65b554e92ebb387c7c65156d5,diffs\U-eda57d1bbaa4.diff,PASS,PASS,,[]
U-3e85b007efd7,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习 / 开源代码逻辑、约束与选型边界,1,332,351,20,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,43786d05472645075d0a22a90cc08059af375792aba1a51b949ded567af46aef,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-3e85b007efd7,U-eda57d1bbaa4,U-5a133dc797b2,257,6,NO_CHANGE,733e6a9773e42ac1cba828f61ece1dac80053467f0959c31724f2b015bb4b174,733e6a9773e42ac1cba828f61ece1dac80053467f0959c31724f2b015bb4b174,,PASS,PASS,本单元承担“开源代码逻辑、约束与选型边界”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-5a133dc797b2,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习 / 开源代码逻辑、约束与选型边界 / 可实现代码清单,1,352,362,11,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,e6d18e5bca10141cc3f16af9c87aaadb8a7e88fa62399b0678bc25429c968b7e,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-5a133dc797b2,U-3e85b007efd7,U-7f87c3df92ff,88,10,NO_CHANGE,9f1d4b4bba295485f943218a41732a3ca42c790f5e804d45432002c0c9c7437c,9f1d4b4bba295485f943218a41732a3ca42c790f5e804d45432002c0c9c7437c,,PASS,PASS,本单元承担“可实现代码清单”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-7f87c3df92ff,F00001,理论知识学习笔记 / 三人交叉学习与代码集成,1,363,375,13,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,cb32e45bcc6686dfcef96e4effad4f1f4e6db5e0d449d79fb2684339de31d57c,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-7f87c3df92ff,U-5a133dc797b2,U-a4dcc0dd6d05,225,4,NO_CHANGE,745ec1ad1524f0de280b516165e7f2ca3ab843928aff937bd086baf164e43918,745ec1ad1524f0de280b516165e7f2ca3ab843928aff937bd086baf164e43918,,PASS,PASS,本单元承担“三人交叉学习与代码集成”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-a4dcc0dd6d05,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划,1,376,377,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,5dd0f15ea14ab6968cd261506bf969f72d2fefcbe2c13c25ff13dd0bd37cc490,REWRITE,BALANCED,NOT_RUN,,,,,,U-a4dcc0dd6d05,U-7f87c3df92ff,U-21c5fbf9d78b,0,1,SKIPPED_PROTECTED,a447621ee630306d6eef60f7e86cdfe49242e4fc9ba19e9046b87788181637ae,,,NOT_RUN,NOT_RUN,,[]
U-21c5fbf9d78b,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划 / 当前可取之处,1,378,384,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,39e0274a374e0479985832755de3032701269a326fcd856045aa016964992c21,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-21c5fbf9d78b,U-a4dcc0dd6d05,U-cab7a031c2a2,104,2,NO_CHANGE,71e3a77be6d69c77ba5d63ccad96f8068459644aa0c46293b99f18cf0b8c62e1,71e3a77be6d69c77ba5d63ccad96f8068459644aa0c46293b99f18cf0b8c62e1,,PASS,PASS,本单元承担“当前可取之处”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-cab7a031c2a2,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划 / 当前真实短板,1,385,394,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,c7310683955f450633a44e72f3769bca92430645cbb5ca405aa5e9fc7e5e8ba7,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-cab7a031c2a2,U-21c5fbf9d78b,U-21a8b64e3c1e,209,3,NO_CHANGE,cfd37452259c364ba20003e533a9fb095e901f9558a02e1628650cef04ec457b,cfd37452259c364ba20003e533a9fb095e901f9558a02e1628650cef04ec457b,,PASS,PASS,本单元承担“当前真实短板”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-21a8b64e3c1e,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划 / 2026 年 7 月 29 日至 8 月 25 日量化训练,1,395,417,23,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,1cd80bb1c707333a323c5b5d65b224e2df09e7ce818a63df979aebfbc0a7a7b5,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-21a8b64e3c1e,U-cab7a031c2a2,U-477914846094,507,23,NO_CHANGE,e6953a1e2b545b909f6842200eb2a11df0d6f8b641f4f9863f4e7a5f71b3ce46,e6953a1e2b545b909f6842200eb2a11df0d6f8b641f4f9863f4e7a5f71b3ce46,,PASS,PASS,本单元承担“2026 年 7 月 29 日至 8 月 25 日量化训练”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-477914846094,F00001,59 篇编号论文的结构与写作分析,1,418,419,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,a9c0d8a2a6549fd5d97f87fadfd0bb430deb4f0a274f5fc341f28e0afc8021b8,REWRITE,BALANCED,NOT_RUN,,,,,,U-477914846094,U-21a8b64e3c1e,U-68ebde6fa93d,0,1,SKIPPED_PROTECTED,e91a95d6a20dd3071464b9dd6b2a91beb41c5d7ac4b91814cf6937b026ff0f48,,,NOT_RUN,NOT_RUN,,[]
U-68ebde6fa93d,F00001,59 篇编号论文的结构与写作分析 / 宏观框架与版面组织,1,420,477,58,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,dbd0df00961ac9e98e4e9f47f5f2ae5475cf435868bd711f520bc0cfab964141,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-68ebde6fa93d,U-477914846094,U-5e11181de1e1,628,49,NO_CHANGE,21c9e20a58b60e20cb0ea1c33834026c0bf72e0954f363c9a6ebe259633466a1,21c9e20a58b60e20cb0ea1c33834026c0bf72e0954f363c9a6ebe259633466a1,,PASS,PASS,本单元承担“宏观框架与版面组织”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
