unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,chunk_binding_sha256,mode,intensity,structural_plan_status,structural_semantic_review_status,paired_quality_review_status,rewrite_intent_status,transaction_id,transaction_status,owner_chunk,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes,unresolved_codes_json
U-0c70247ad82e,F00001,理论知识学习笔记 / 队长：机理、连续模型与数值实现 / 开源代码逻辑、约束与选型边界,1,206,224,19,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,6a1158d1cf71588ce92c3258f1aafc080813d9198a6d32bec4b264110ae7954f,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-0c70247ad82e,U-fb3e5277559b,U-837f2ee87b86,237,8,UNRESOLVED,cc661b8235c81d78cb792d2f78047a4b4a7f195baf4fa7426322b18bb5218d3b,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-837f2ee87b86,F00001,理论知识学习笔记 / 队长：机理、连续模型与数值实现 / 开源代码逻辑、约束与选型边界 / 可实现代码清单,1,225,234,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,2153b6a0a041db7390573ab1c31643d7d3e3491f5a06f6ee66b3dd5c14189921,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-837f2ee87b86,U-0c70247ad82e,U-604a78ffa683,90,9,UNRESOLVED,e10bc078a3502f7ed80c73f90d9360483526099719832986dfd0e91b28851f46,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-604a78ffa683,F00001,理论知识学习笔记 / 组员1：规划、智能优化、图网络与仿真,1,235,236,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,dcaba91605383b5fc81aeb376019b7f4dec6a3c915e9d4b4b3eea84f3e0a9f86,REWRITE,BALANCED,NOT_RUN,,,,,,U-604a78ffa683,U-837f2ee87b86,U-cce5363cd0f5,0,1,SKIPPED_PROTECTED,747be1f779b11e8d07766139aff610eea4785377875b75771299b779f48fcbd5,,,NOT_RUN,NOT_RUN,,[]
U-cce5363cd0f5,F00001,理论知识学习笔记 / 组员1：规划、智能优化、图网络与仿真 / 覆盖内容、原理与求解步骤,1,237,267,31,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,7b03f6ea4c546a7106b4ac63a43de14e4b02e329df359ed52a6ff5289bdd4058,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-cce5363cd0f5,U-604a78ffa683,U-fba8e7070aa4,561,11,UNRESOLVED,7feed6997459d9e0f7b3662c30ec9c70e7abccb04a7fc15fed36babba58c0c10,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-fba8e7070aa4,F00001,理论知识学习笔记 / 组员1：规划、智能优化、图网络与仿真 / 开源代码逻辑、优缺点与边界,1,268,287,20,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,8f4650f501fc9bd7670fe3eb8587d85c07cca1180cb62ff7f49728946332a77f,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-fba8e7070aa4,U-cce5363cd0f5,U-6fd56a3feddd,231,6,UNRESOLVED,9ae40263e0d423b800c07d2a3dd89bde0d67659f838d503f4a6eca63fe1fe740,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-6fd56a3feddd,F00001,理论知识学习笔记 / 组员1：规划、智能优化、图网络与仿真 / 开源代码逻辑、优缺点与边界 / 可实现代码清单,1,288,297,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,ccdface8578c55f3c05b66328b437879e03e511e974e250cd804d666826a8080,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-6fd56a3feddd,U-fba8e7070aa4,U-d81ba479c8a6,76,9,UNRESOLVED,5fbce766c71ad6e4830147fe50de9a7553328777f6644a2778780d26c8c39c3e,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-d81ba479c8a6,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习,1,298,299,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,bdd1da239613c15804e7aab67e9135d99f2282c0082e32911169d77d0e44e587,REWRITE,BALANCED,NOT_RUN,,,,,,U-d81ba479c8a6,U-6fd56a3feddd,U-90acc5bb64a9,0,1,SKIPPED_PROTECTED,75eab40be11aa0f689ea389ea6d28ef36e32cccb0a696b05a5ea62d588127ec5,,,NOT_RUN,NOT_RUN,,[]
U-90acc5bb64a9,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习 / 数据链、算法原理与完整步骤,1,300,339,40,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,c6441bf462739efb4a454031ba3319ece7e3a8eb780c8baf5aa261306ac27ca1,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-90acc5bb64a9,U-d81ba479c8a6,U-a0c093e4ec2b,716,14,DONE,6d1804ea900dd1e825d66dc94f83af188f4aa4d65b554e92ebb387c7c65156d5,67a1a0b9c40f24c67adb54cc9fdcef7be83ded7f0a1d37c87d6b05fb25738656,diffs\U-90acc5bb64a9.diff,PASS,PASS,,[]
U-a0c093e4ec2b,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习 / 开源代码逻辑、约束与选型边界,1,340,359,20,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,bbbfc08d35a9eb1b4951beff278e6434dba4637d5c6d71665970996b49ec11dc,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,BLOCKED_BY_MECHANICAL_GATE,,,,U-a0c093e4ec2b,U-90acc5bb64a9,U-e579ab711058,257,6,UNRESOLVED,733e6a9773e42ac1cba828f61ece1dac80053467f0959c31724f2b015bb4b174,,,PASS,REVIEW,"validator:REVIEW:unexplained_high_severity_signal,unexplained_strict_corpus_signal","[""VALIDATOR_NOT_PASS""]"
U-e579ab711058,F00001,理论知识学习笔记 / 组员2：数据处理、评价决策与统计学习 / 开源代码逻辑、约束与选型边界 / 可实现代码清单,1,360,370,11,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,1032d3090a30f4a38ebe70388f11651e314068b309ffc6f52fe96e9cc37e1f78,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-e579ab711058,U-a0c093e4ec2b,U-8d6e73a94d52,88,10,UNRESOLVED,9f1d4b4bba295485f943218a41732a3ca42c790f5e804d45432002c0c9c7437c,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-8d6e73a94d52,F00001,理论知识学习笔记 / 三人交叉学习与代码集成,1,371,383,13,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,90f1207014cd8b077f05b0042cfd496eba7932f4feea8867b4e7f13040d7e0ec,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-8d6e73a94d52,U-e579ab711058,U-3cac84770b98,225,4,DONE,745ec1ad1524f0de280b516165e7f2ca3ab843928aff937bd086baf164e43918,030c53b380a2d101a38c4e964ea9c3a6aba69494bf0b2cfea765735a972ad95d,diffs\U-8d6e73a94d52.diff,PASS,PASS,,[]
U-3cac84770b98,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划,1,384,385,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,88cac94e3c78a02e5d0598c32f33eaa5f195704128e16e3c3437d45fc6bc3566,REWRITE,BALANCED,NOT_RUN,,,,,,U-3cac84770b98,U-8d6e73a94d52,U-bc798a0c0043,0,1,SKIPPED_PROTECTED,a447621ee630306d6eef60f7e86cdfe49242e4fc9ba19e9046b87788181637ae,,,NOT_RUN,NOT_RUN,,[]
U-bc798a0c0043,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划 / 当前可取之处,1,386,392,7,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,1f8f266f8d43553df7cf07bba3eeb15769598debb0500e3aa0bbb2b65d7b190c,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-bc798a0c0043,U-3cac84770b98,U-0b9e47e257eb,110,2,DONE,3c591537bd751a56edb93c9123c2b7c7d6b2df5cdf0494a37a6cb825b6b6991e,113dcab4fe59c59c5fcac99a6c0071f0bd227d51fd7d4b453d2e38184a3abc18,diffs\U-bc798a0c0043.diff,PASS,PASS,,[]
U-0b9e47e257eb,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划 / 当前真实短板,1,393,402,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,1a868979695670f62a09df5d9bc1aa408f66458b4f9d35db5c2b7c4c09cef5ca,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,BLOCKED_BY_MECHANICAL_GATE,,,,U-0b9e47e257eb,U-bc798a0c0043,U-cd8c684728df,209,3,UNRESOLVED,cfd37452259c364ba20003e533a9fb095e901f9558a02e1628650cef04ec457b,,,PASS,REVIEW,"validator:REVIEW:unexplained_high_severity_signal,unexplained_strict_corpus_signal","[""VALIDATOR_NOT_PASS""]"
U-cd8c684728df,F00001,理论知识学习笔记 / 阶段成果、真实短板与四周计划 / 2026 年 7 月 29 日至 8 月 25 日量化训练,1,403,425,23,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,1bd00c3b9d15781c49d731c68bebed1eaf80266c4084cecf7d9bbdc62b33fe94,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,BLOCKED_BY_MECHANICAL_GATE,,,,U-cd8c684728df,U-0b9e47e257eb,U-d0aa00b881ff,507,23,UNRESOLVED,e6953a1e2b545b909f6842200eb2a11df0d6f8b641f4f9863f4e7a5f71b3ce46,,,PASS,REVIEW,"validator:REVIEW:speech_act_warning,unexplained_high_severity_signal,unexplained_strict_corpus_signal","[""VALIDATOR_NOT_PASS""]"
U-d0aa00b881ff,F00001,59 篇编号论文的结构与写作分析,1,426,431,6,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,183b557e3c3718c5a07ad0951516d306f8918f29e8a8fd83c4bec944b868e3b7,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-d0aa00b881ff,U-cd8c684728df,U-3f059fa0afe0,85,1,UNRESOLVED,496fe9edb394e66f6f37d2500c8fe1a3b59362ad06df5cba9fd99afe019b2994,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
U-3f059fa0afe0,F00001,59 篇编号论文的结构与写作分析 / 宏观框架与版面组织,1,432,480,49,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,c71950a5a4bab0a93b8ce71c0803e471e4be4786f2e0aa78f8aa41b0b36229e4,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,BLOCKED_BY_MECHANICAL_GATE,,,,U-3f059fa0afe0,U-d0aa00b881ff,U-88f904614833,410,46,UNRESOLVED,2241de72ab629cb0966fc70c86ef0a5e6e65a36b03def6fe41be4159a53f6261,,,PASS,REVIEW,validator:REVIEW:speech_act_warning,"[""VALIDATOR_NOT_PASS""]"
U-88f904614833,F00001,59 篇编号论文的结构与写作分析 / 逐篇证据摘要（59/59）,1,481,628,148,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,323ab0784b5c439bed3051685534e9c23df2c73ca45f4783461f232598455047,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,BLOCKED_BY_MECHANICAL_GATE,,,,U-88f904614833,U-3f059fa0afe0,U-2e4cf9888dac,6160,106,UNRESOLVED,392eccb75f5b71e1a804c2ac27006ad43ec22b28aa879a80d67175edc9df2054,,,PASS,REVIEW,"validator:REVIEW:speech_act_warning,unexplained_high_severity_signal,unexplained_strict_corpus_signal,introduced_style_signal","[""VALIDATOR_NOT_PASS""]"
U-2e4cf9888dac,F00001,59 篇编号论文的结构与写作分析 / A/B/C 三类论文的微观文风,1,629,638,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,e705320a86ecb68315ef8ba7a639b19912ad1707bc9c46b7ff8d7f7d7a30f20c,REWRITE,BALANCED,NOT_RUN,,,FAIL,,,U-2e4cf9888dac,U-88f904614833,U-9af2e78c10e9,178,2,UNRESOLVED,0c024b7e7cac41c152b7fe80a81f8c9377360666c9e1e3b0fd5b8b6968fc0181,,,NOT_RUN,NOT_RUN,invalid_rewrite_bundle:no_change_evidence_spans_id_invalid,"[""REWRITE_BUNDLE_INVALID""]"
